ADM3_PCODE,20131008-S000000,20131008-S003000,20131008-S010000,20131008-S013000,20131008-S020000,20131008-S023000,20131008-S030000,20131008-S033000,20131008-S040000,20131008-S043000,20131008-S050000,20131008-S053000,20131008-S060000,20131008-S063000,20131008-S070000,20131008-S073000,20131008-S080000,20131008-S083000,20131008-S090000,20131008-S093000,20131008-S100000,20131008-S103000,20131008-S110000,20131008-S113000,20131008-S120000,20131008-S123000,20131008-S130000,20131008-S133000,20131008-S140000,20131008-S143000,20131008-S150000,20131008-S153000,20131008-S160000,20131008-S163000,20131008-S170000,20131008-S173000,20131008-S180000,20131008-S183000,20131008-S190000,20131008-S193000,20131008-S200000,20131008-S203000,20131008-S210000,20131008-S213000,20131008-S220000,20131008-S223000,20131008-S230000,20131008-S233000,20131009-S000000,20131009-S003000,20131009-S010000,20131009-S013000,20131009-S020000,20131009-S023000,20131009-S030000,20131009-S033000,20131009-S040000,20131009-S043000,20131009-S050000,20131009-S053000,20131009-S060000,20131009-S063000,20131009-S070000,20131009-S073000,20131009-S080000,20131009-S083000,20131009-S090000,20131009-S093000,20131009-S100000,20131009-S103000,20131009-S110000,20131009-S113000,20131009-S120000,20131009-S123000,20131009-S130000,20131009-S133000,20131009-S140000,20131009-S143000,20131009-S150000,20131009-S153000,20131009-S160000,20131009-S163000,20131009-S170000,20131009-S173000,20131009-S180000,20131009-S183000,20131009-S190000,20131009-S193000,20131009-S200000,20131009-S203000,20131009-S210000,20131009-S213000,20131009-S220000,20131009-S223000,20131009-S230000,20131009-S233000,20131010-S000000,20131010-S003000,20131010-S010000,20131010-S013000,20131010-S020000,20131010-S023000,20131010-S030000,20131010-S033000,20131010-S040000,20131010-S043000,20131010-S050000,20131010-S053000,20131010-S060000,20131010-S063000,20131010-S070000,20131010-S073000,20131010-S080000,20131010-S083000,20131010-S090000,20131010-S093000,20131010-S100000,20131010-S103000,20131010-S110000,20131010-S113000,20131010-S120000,20131010-S123000,20131010-S130000,20131010-S133000,20131010-S140000,20131010-S143000,20131010-S150000,20131010-S153000,20131010-S160000,20131010-S163000,20131010-S170000,20131010-S173000,20131010-S180000,20131010-S183000,20131010-S190000,20131010-S193000,20131010-S200000,20131010-S203000,20131010-S210000,20131010-S213000,20131010-S220000,20131010-S223000,20131010-S230000,20131010-S233000,20131011-S000000,20131011-S003000,20131011-S010000,20131011-S013000,20131011-S020000,20131011-S023000,20131011-S030000,20131011-S033000,20131011-S040000,20131011-S043000,20131011-S050000,20131011-S053000,20131011-S060000,20131011-S063000,20131011-S070000,20131011-S073000,20131011-S080000,20131011-S083000,20131011-S090000,20131011-S093000,20131011-S100000,20131011-S103000,20131011-S110000,20131011-S113000,20131011-S123000,20131011-S130000,20131011-S133000,20131011-S140000,20131011-S143000,20131011-S150000,20131011-S153000,20131011-S160000,20131011-S163000,20131011-S170000,20131011-S173000,20131011-S180000,20131011-S183000,20131011-S190000,20131011-S193000,20131011-S200000,20131011-S203000,20131011-S210000,20131011-S213000,20131011-S220000,20131011-S223000,20131011-S230000,20131011-S233000
PH175301000,0.0,0.006666666666666666,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333332,0.21333333333333332,0.10666666666666666,0.12,0.0,0.0,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066666666666666,0.6733333333333333,0.8066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PH175101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.02142857142857143,0.03571428571428571,0.02857142857142857,0.014285714285714285,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.0,0.0,0.0,0.0,0.02142857142857143,0.02142857142857143,0.05,0.0642857142857143,0.05,0.0642857142857143,0.11428571428571428,0.1285714285714286,0.27142857142857146,0.2857142857142857,0.36428571428571427,0.0,0.007142857142857143,0.0,0.02857142857142857,0.0,0.0,0.04285714285714286,0.17142857142857143,0.10714285714285714,0.07857142857142857,0.07142857142857142,0.014285714285714285,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.014285714285714285,0.014285714285714285,0.007142857142857143,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.9571428571428571,0.2357142857142857,0.0,0.0,0.02857142857142857,0.03571428571428571,0.05714285714285714,0.13571428571428573,0.05714285714285714,0.08571428571428572,0.3142857142857143,0.20714285714285716,0.24285714285714283,0.6642857142857144,0.9071428571428571,0.4642857142857143,0.6357142857142857,0.4142857142857143,0.0,0.32857142857142857,0.16428571428571428,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.014285714285714285,0.15,0.42142857142857143,0.2857142857142857,0.4,0.6214285714285714,0.8857142857142858,0.95,1.0714285714285714,1.092857142857143,1.2142857142857142,0.9357142857142857,0.8714285714285713,0.8642857142857142,0.75,0.65,0.5142857142857143,0.6642857142857144,0.6857142857142857,1.2,2.507142857142857,2.8,3.8,4.035714285714286,4.728571428571429,1.8642857142857143,3.442857142857143,8.25,5.535714285714286,7.242857142857143,17.178571428571427,19.735714285714288,29.178571428571427,20.764285714285712,12.85,24.364285714285714,34.97857142857143,28.235714285714284,21.42142857142857,18.04285714285714,10.085714285714285,4.378571428571428,3.4142857142857146
PH030801000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.675,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.45,2.625,21.1,15.375,4.7,3.325,2.25,1.8,0.0,0.0,1.475,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.425,0.025,0.0,0.0,0.0,0.425,0.825,0.95,0.85,0.925,1.8,1.725,1.15,1.0,1.475,1.55,1.55,1.55,1.575,1.7,1.875,1.675,3.675,5.275,3.65,3.675,4.6,4.85,7.625,11.7,10.425,10.125,9.225,6.025,5.525,22.5,4.875,4.325,25.275,45.1,1.975,1.375,0.85,0.975,1.075,1.65,16.575,2.425,3.05,6.875,7.8
PH021501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.05,0.0,0.0,12.175,5.925,3.5,2.7,1.025,0.35,0.15,0.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.475,0.0,0.0,0.0,0.0,2.775,2.65,0.475,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.675,1.075,0.0,3.875,3.05,0.0,0.025,0.7,2.325,3.225,2.6,1.6,12.625,2.425,0.725,1.35,0.0,0.1,0.125,0.25,1.2,0.9,1.7,1.825,2.025,2.075,2.3,1.55,0.875,0.875,0.4,0.425,0.325,0.825,0.425,0.425,1.975,3.525,3.475,2.825,4.05,2.175,7.6,0.7,0.05,0.0,0.325,0.675,4.325,3.025,1.75,0.85,0.0,0.0,0.925,0.0,0.0,0.0,0.0
PH083701000,0.0,0.0,0.0,0.0,0.0625,0.1125,0.175,0.3125,0.65,0.7375,0.5625,0.4625,0.225,0.275,0.125,0.0,0.0,0.2,0.3875,0.3125,0.1875,0.325,0.125,0.0375,0.0,0.0,0.0,0.0,0.8875,3.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.1125,0.0,0.0,0.0,0.0,0.025,0.725,0.05,0.0625,0.0375,0.6125,0.025,0.025,0.0875,0.15,0.1875,0.325,0.4,2.225,2.8375,5.3,3.7,2.0875,2.275,1.2,0.0,0.3,0.3625,0.575,0.0,0.0125,0.0125,0.0125,0.0125,0.025,0.025,0.0125,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.15,0.15,0.0,0.0,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1625,0.2125,1.375,0.25,0.2875,0.125,0.0,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PH012801000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.05,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,0.55,0.35,0.33333333333333337,0.6166666666666667,0.75,0.4666666666666667,0.18333333333333332,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.2,0.26666666666666666,0.33333333333333337,0.26666666666666666,1.5166666666666666,1.7666666666666668,0.9833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.13333333333333333,0.33333333333333337,0.0,0.85,1.25,0.0,0.0,0.1,0.0,0.016666666666666666,0.25,0.0,1.0,3.2333333333333334,3.9,4.45,3.8166666666666664,1.9833333333333332,1.55,4.266666666666667,3.0166666666666666,3.1,3.1166666666666667,2.35,2.2,2.216666666666667,2.2,2.666666666666667,1.3166666666666667,0.0,0.08333333333333334,0.8333333333333334,1.1,0.5166666666666667,0.6833333333333333,1.15,1.6833333333333331,1.6666666666666667,2.15,16.433333333333334,2.8,2.3666666666666667,1.65,0.7666666666666667,0.8,0.5166666666666667,0.26666666666666666,0.0,0.03333333333333333,0.08333333333333334,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0
PH045601000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,1.4333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.13333333333333333,0.6333333333333333,0.4333333333333333,0.8333333333333334,0.9333333333333333,0.16666666666666669,1.2333333333333334,1.4,2.7333333333333334,3.9333333333333336,2.3666666666666667,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.066666666666667,2.533333333333333,3.7666666666666666,2.3,0.3,0.4,0.0,1.4666666666666666,1.2,1.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.7666666666666667,0.03333333333333333,0.16666666666666669,0.3,0.16666666666666669,0.0,4.733333333333333,16.666666666666664,22.1,7.7333333333333325,2.8666666666666667,0.9666666666666666,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.36666666666666664,0.4666666666666667,0.4,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.8666666666666667,0.9666666666666666,1.3333333333333335,5.333333333333334,4.466666666666667,1.1,1.6666666666666667,0.7333333333333333,1.0,1.4666666666666666,1.6333333333333333,2.333333333333333,2.6333333333333333,2.566666666666667,2.7,1.9666666666666668,2.333333333333333,2.1,2.533333333333333,3.1,4.333333333333334,4.366666666666666,3.8666666666666663,3.7333333333333334,3.2666666666666666,2.8666666666666667,3.2333333333333334,2.5,2.2333333333333334,3.2333333333333334,9.2,4.4,5.233333333333333,5.2,5.033333333333333,4.966666666666667,3.8333333333333335,3.5666666666666664,2.8,0.06666666666666667,0.3,1.8666666666666667,0.6333333333333333,0.8666666666666666,0.4666666666666667,0.36666666666666664,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.26666666666666666,0.5,0.7,0.36666666666666664,0.26666666666666666
PH025701000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.06999999999999999,0.12,0.21000000000000002,0.24,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.85,1.41,1.9100000000000001,1.8199999999999998,1.24,1.6800000000000002,1.8,1.6199999999999999,0.74,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.8099999999999999,1.04,1.22,1.7899999999999998,1.9100000000000001,1.41,0.5700000000000001,1.1800000000000002,1.6600000000000001,0.65,0.41,1.5,1.3199999999999998,1.28,1.64,1.3699999999999999,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.27,0.45999999999999996,0.08,0.63,0.63,0.9,2.05,2.31,1.1400000000000001,4.45,2.7800000000000002,1.85,0.1,0.0,0.0,0.0,0.37,1.5,1.3800000000000001,0.45,2.92,2.84,0.47000000000000003,0.54,0.95,1.41,1.45,1.42,1.3699999999999999,1.33,1.53,2.42,1.69,1.8199999999999998,3.5,6.840000000000001,6.659999999999999,8.55,10.47,11.14,11.790000000000001,7.8,6.87,4.0600000000000005,4.18,3.04,3.1399999999999997,1.46,0.2,0.32,0.35,0.47000000000000003,1.05,1.61,2.0300000000000002,2.42,1.95,1.1,1.27,0.76,0.64,0.62
PH015501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.08333333333333334,0.16666666666666669,0.23333333333333334,0.23333333333333334,0.11666666666666667,0.4333333333333333,0.06666666666666667,0.03333333333333333,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.21666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666665,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.06666666666666667,0.31666666666666665,0.4833333333333333,0.16666666666666669,0.15,0.1,0.08333333333333334,0.05,0.1,0.08333333333333334,0.0,0.16666666666666669,0.95,1.3166666666666667,2.1166666666666667,2.2666666666666666,2.4833333333333334,3.6166666666666663,2.7666666666666666,2.566666666666667,2.033333333333333,1.2166666666666666,12.366666666666667,17.35,26.43333333333333,38.0,25.15,13.283333333333335,36.91666666666667,22.816666666666666,9.65,9.816666666666666,10.15,7.866666666666667,6.333333333333334,4.616666666666666,1.9666666666666668,3.066666666666667,3.2166666666666663
PH041001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.55,1.05,1.2,0.0,0.5,0.6,1.2,1.75,1.7,1.0,0.65,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,4.05,6.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.75,0.7,3.55,0.65,0.6,0.5,0.05,0.35,0.0,2.25,2.5,2.65,3.05,5.25,0.8,0.2,1.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.8,1.9,1.7,1.85,1.7,1.7,2.1,2.1,2.9,3.1,3.9,2.85,2.0,4.05,3.95,3.85,6.75,8.0,4.75,4.85,4.75,4.75,6.25,6.6,7.6,4.2,3.45,10.4,2.3,1.45,5.35,6.35,10.1,13.1,15.9,12.45,9.3,8.4,8.95,7.2,6.25,4.6,4.25
