ADM3_PCODE,20200511-S000000,20200511-S003000,20200511-S010000,20200511-S013000,20200511-S020000,20200511-S023000,20200511-S030000,20200511-S033000,20200511-S040000,20200511-S043000,20200511-S050000,20200511-S053000,20200511-S060000,20200511-S063000,20200511-S070000,20200511-S073000,20200511-S080000,20200511-S083000,20200511-S090000,20200511-S093000,20200511-S100000,20200511-S103000,20200511-S110000,20200511-S113000,20200511-S120000,20200511-S123000,20200511-S130000,20200511-S133000,20200511-S140000,20200511-S143000,20200511-S150000,20200511-S153000,20200511-S160000,20200511-S163000,20200511-S170000,20200511-S173000,20200511-S180000,20200511-S183000,20200511-S190000,20200511-S193000,20200511-S200000,20200511-S203000,20200511-S210000,20200511-S213000,20200511-S220000,20200511-S223000,20200511-S230000,20200511-S233000,20200512-S000000,20200512-S003000,20200512-S010000,20200512-S013000,20200512-S020000,20200512-S023000,20200512-S030000,20200512-S033000,20200512-S040000,20200512-S043000,20200512-S050000,20200512-S053000,20200512-S060000,20200512-S063000,20200512-S070000,20200512-S073000,20200512-S080000,20200512-S083000,20200512-S090000,20200512-S093000,20200512-S100000,20200512-S103000,20200512-S110000,20200512-S113000,20200512-S120000,20200512-S123000,20200512-S130000,20200512-S133000,20200512-S140000,20200512-S143000,20200512-S150000,20200512-S153000,20200512-S160000,20200512-S163000,20200512-S170000,20200512-S173000,20200512-S180000,20200512-S183000,20200512-S190000,20200512-S193000,20200512-S200000,20200512-S203000,20200512-S210000,20200512-S213000,20200512-S220000,20200512-S223000,20200512-S230000,20200512-S233000,20200513-S000000,20200513-S003000,20200513-S010000,20200513-S013000,20200513-S020000,20200513-S023000,20200513-S030000,20200513-S033000,20200513-S040000,20200513-S043000,20200513-S050000,20200513-S053000,20200513-S060000,20200513-S063000,20200513-S070000,20200513-S073000,20200513-S080000,20200513-S083000,20200513-S090000,20200513-S093000,20200513-S100000,20200513-S103000,20200513-S110000,20200513-S113000,20200513-S120000,20200513-S123000,20200513-S130000,20200513-S133000,20200513-S140000,20200513-S143000,20200513-S150000,20200513-S153000,20200513-S160000,20200513-S163000,20200513-S170000,20200513-S173000,20200513-S180000,20200513-S183000,20200513-S190000,20200513-S193000,20200513-S200000,20200513-S203000,20200513-S210000,20200513-S213000,20200513-S220000,20200513-S223000,20200513-S230000,20200513-S233000,20200514-S000000,20200514-S003000,20200514-S010000,20200514-S013000,20200514-S020000,20200514-S023000,20200514-S030000,20200514-S033000,20200514-S040000,20200514-S043000,20200514-S050000,20200514-S053000,20200514-S060000,20200514-S063000,20200514-S070000,20200514-S073000,20200514-S080000,20200514-S083000,20200514-S090000,20200514-S093000,20200514-S100000,20200514-S103000,20200514-S110000,20200514-S113000,20200514-S120000,20200514-S123000,20200514-S130000,20200514-S133000,20200514-S140000,20200514-S143000,20200514-S150000,20200514-S153000,20200514-S160000,20200514-S163000,20200514-S170000,20200514-S173000,20200514-S180000,20200514-S183000,20200514-S190000,20200514-S193000,20200514-S200000,20200514-S203000,20200514-S210000,20200514-S213000,20200514-S220000,20200514-S223000,20200514-S230000,20200514-S233000
PH175301000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.5599999999999999,0.9466666666666667,1.48,2.7399999999999998,2.8533333333333335,2.3600000000000003,1.3533333333333333,0.8800000000000001,0.62,0.013333333333333332,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.07333333333333333,0.09333333333333334,0.04666666666666667,0.1,0.13999999999999999,0.13333333333333333,0.08,0.08,0.07333333333333333,0.1,0.14666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.3,0.44666666666666666,0.3933333333333333,0.6266666666666667,0.7666666666666667,0.35333333333333333,0.0,0.09333333333333334,0.09333333333333334,0.21333333333333332,0.32,0.24666666666666667,0.10666666666666666,0.08,0.05333333333333333,0.0,0.0,0.0,0.013333333333333332,0.03333333333333333,0.05333333333333333,0.08,0.15333333333333335,0.16,0.13999999999999999,0.06666666666666667,0.04,0.013333333333333332,0.013333333333333332,0.0,0.07333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.54,1.0,1.8866666666666667,2.3466666666666667,2.9533333333333336,3.5666666666666664,2.6866666666666665,1.58,1.2666666666666666,0.12666666666666665,0.12666666666666665,0.47333333333333333,0.4333333333333333,0.13333333333333333,0.09333333333333334,0.1,0.07333333333333333,0.04666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026666666666666665,0.05333333333333333,0.05333333333333333,0.006666666666666666,0.0,0.0,0.0,0.0
PH175101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.1285714285714286,0.22142857142857145,0.1285714285714286,0.09285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.014285714285714285,0.014285714285714285,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.02142857142857143,0.05,0.12142857142857141,0.1285714285714286,0.05714285714285714,0.0,0.02857142857142857,0.07857142857142857,0.32142857142857145,0.16428571428571428,0.18571428571428572,0.02857142857142857,0.0,0.0,0.0,0.0,0.03571428571428571,0.05714285714285714,0.0,0.0,0.0,0.0,0.04285714285714286,0.007142857142857143,0.0,0.0,0.007142857142857143,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.007142857142857143,0.007142857142857143,0.014285714285714285,0.007142857142857143,0.02142857142857143,0.014285714285714285,0.04285714285714286,0.007142857142857143,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.05714285714285714,0.02857142857142857,0.02142857142857143,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0642857142857143,0.11428571428571428,0.43571428571428567,2.0285714285714285,1.6071428571428572,1.207142857142857,0.48571428571428565,0.5428571428571429,0.6,0.32857142857142857,0.32857142857142857,0.2,0.12142857142857141,0.10714285714285714,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.1285714285714286,0.09285714285714286,0.0,0.0,0.13571428571428573,0.2785714285714286,0.3142857142857143,0.33571428571428574,0.4928571428571429,0.7714285714285715,1.0071428571428571,0.5857142857142856,0.45,0.22857142857142856,0.09285714285714286,0.05714285714285714
PH030801000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.275,0.525,0.825,0.875,0.2,0.175,0.075,1.425,0.1,0.1,0.1,0.075,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.075,0.125,0.05,0.0,0.1,0.125,0.375,0.75,1.225,2.475,2.575,1.6,0.675,0.675,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.075,0.125,0.15,0.3,0.1,0.0,0.125,0.225,0.375,0.9,0.875,1.525,3.125,3.5,3.5,1.85,1.05,0.45,0.35,0.1,0.05,0.0,0.0,0.0,0.0,0.3,0.4,0.7,0.825,0.825,0.4,0.3,0.125,0.1,0.05
PH021501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.175,0.3,0.5,1.075,1.075,1.05,0.6,0.25,0.25,1.375,0.1,0.075,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.525,1.05,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PH083701000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.025,0.0625,0.05,0.0625,0.0625,0.1375,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0125,0.05,0.1375,0.325,0.4,0.85,0.875,0.875,0.475,0.425,0.45,0.55,1.05,1.05,0.425,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.05,0.0625,0.1125,0.1125,0.075,0.0375,0.0375,0.0,0.0,0.0,0.0,0.0125,0.0375,0.0375,0.0,0.025,0.075,0.0,0.0,0.0,0.0,0.05,0.175,0.2125,0.2625,0.3,0.15,0.0,0.0,0.0625,0.0375,0.075,0.1125,0.125,0.0875,0.0,0.0,0.0125,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1,0.1375,0.2375,0.475,0.475,0.0,0.475,0.4375,0.2,0.1125,0.025,0.0125,0.0,0.5625,1.175,2.6375,4.1375,6.3375,10.725,11.125,7.1125,3.3,2.625,2.65,1.6875,1.025,1.0125,0.5375,0.1125,0.2375,0.5375,0.3125,0.1,0.1,0.25,0.0125,0.0,0.0,0.025,0.0125,0.0125,0.1,0.0,0.0,0.3125,0.0,0.0375,0.1375,0.1,0.2125,0.25,0.5375,0.25,0.0,0.0,0.0,0.0875,0.0625
PH012801000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.2,1.0666666666666667,0.6166666666666667,0.6833333333333333,0.4,0.18333333333333332,0.0,0.0,0.8833333333333334,0.18333333333333332,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.26666666666666666,2.3,1.8666666666666667,1.85,1.6833333333333331,0.31666666666666665,0.0,0.0,0.0,0.0,0.38333333333333336,1.3,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.2833333333333333,0.65,1.5,1.15,1.5166666666666666,0.05,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.05,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.016666666666666666,0.0,0.0,0.0,0.0
PH045601000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.23333333333333334,0.7666666666666667,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.1,0.2,0.2,0.1,0.0,0.3,0.6666666666666667,1.7333333333333332,2.533333333333333,3.6666666666666665,3.9333333333333336,1.9333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.9666666666666666,1.0333333333333334,0.0,0.0,4.733333333333333,3.5333333333333337,2.6333333333333333,1.8666666666666667,0.7,0.9,1.4,1.8333333333333333,1.4666666666666666,1.3333333333333335,1.2,1.7333333333333332,1.7666666666666668,0.7666666666666667,0.33333333333333337,0.0,0.0,0.0,0.23333333333333334,0.16666666666666669,0.3,0.4666666666666667,0.7666666666666667,1.4333333333333333,1.4333333333333333,1.4333333333333333,0.8666666666666666,1.4,1.5,1.2333333333333334,1.6,1.4666666666666666,2.333333333333333,2.333333333333333,1.3666666666666667,1.8,1.8333333333333333
PH025701000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.13,0.44000000000000006,1.1400000000000001,2.09,3.37,7.2,7.44,1.78,0.86,0.04,0.04,0.5700000000000001,5.13,6.640000000000001,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.27,0.3,0.54,1.24,1.4300000000000002,1.3,1.19,1.1300000000000001,0.63,0.33999999999999997,0.12,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.12,0.48,1.04,1.0699999999999998,1.45,0.3,0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.27999999999999997,0.05,0.0,0.0,0.0,0.0,0.0,0.16,0.9800000000000001,4.96,6.659999999999999,4.54,2.6100000000000003,0.78,0.37,0.08
PH015501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.08333333333333334,0.06666666666666667,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,2.083333333333333,1.85,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.6666666666666667,0.4833333333333333,0.9666666666666666,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.05,0.05,0.05,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.9,0.26666666666666666,0.0,0.0,0.0,0.3,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.1,0.06666666666666667,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0.05
PH041001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.65,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.15,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,1.0,1.8,1.75,1.35,0.5,0.2,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,0.75,1.4,1.6,1.9,0.9,0.0,0.25,0.4,0.75,0.6,0.25,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.8,1.3,1.8,1.8,0.85,0.65,0.4,0.3,0.45
