ADM3_PCODE,20130808-S000000,20130808-S003000,20130808-S010000,20130808-S013000,20130808-S020000,20130808-S023000,20130808-S030000,20130808-S033000,20130808-S040000,20130808-S043000,20130808-S050000,20130808-S053000,20130808-S060000,20130808-S063000,20130808-S070000,20130808-S073000,20130808-S080000,20130808-S083000,20130808-S090000,20130808-S093000,20130808-S100000,20130808-S103000,20130808-S110000,20130808-S113000,20130808-S120000,20130808-S123000,20130808-S130000,20130808-S133000,20130808-S140000,20130808-S143000,20130808-S150000,20130808-S153000,20130808-S160000,20130808-S163000,20130808-S170000,20130808-S173000,20130808-S180000,20130808-S183000,20130808-S190000,20130808-S193000,20130808-S200000,20130808-S203000,20130808-S210000,20130808-S213000,20130808-S220000,20130808-S223000,20130808-S230000,20130808-S233000,20130809-S000000,20130809-S003000,20130809-S010000,20130809-S013000,20130809-S020000,20130809-S023000,20130809-S030000,20130809-S033000,20130809-S040000,20130809-S043000,20130809-S050000,20130809-S053000,20130809-S060000,20130809-S063000,20130809-S070000,20130809-S073000,20130809-S080000,20130809-S083000,20130809-S090000,20130809-S093000,20130809-S100000,20130809-S103000,20130809-S110000,20130809-S113000,20130809-S120000,20130809-S123000,20130809-S130000,20130809-S133000,20130809-S140000,20130809-S143000,20130809-S150000,20130809-S153000,20130809-S160000,20130809-S163000,20130809-S170000,20130809-S173000,20130809-S180000,20130809-S183000,20130809-S190000,20130809-S193000,20130809-S200000,20130809-S203000,20130809-S210000,20130809-S213000,20130809-S220000,20130809-S223000,20130809-S230000,20130809-S233000,20130810-S000000,20130810-S003000,20130810-S010000,20130810-S013000,20130810-S020000,20130810-S023000,20130810-S030000,20130810-S033000,20130810-S040000,20130810-S043000,20130810-S050000,20130810-S053000,20130810-S060000,20130810-S063000,20130810-S070000,20130810-S073000,20130810-S080000,20130810-S083000,20130810-S090000,20130810-S093000,20130810-S100000,20130810-S103000,20130810-S110000,20130810-S113000,20130810-S120000,20130810-S123000,20130810-S130000,20130810-S133000,20130810-S140000,20130810-S143000,20130810-S150000,20130810-S153000,20130810-S160000,20130810-S163000,20130810-S170000,20130810-S173000,20130810-S180000,20130810-S183000,20130810-S190000,20130810-S193000,20130810-S200000,20130810-S203000,20130810-S210000,20130810-S213000,20130810-S220000,20130810-S223000,20130810-S230000,20130810-S233000,20130811-S000000,20130811-S003000,20130811-S010000,20130811-S013000,20130811-S020000,20130811-S023000,20130811-S030000,20130811-S033000,20130811-S040000,20130811-S043000,20130811-S050000,20130811-S053000,20130811-S060000,20130811-S063000,20130811-S070000,20130811-S073000,20130811-S080000,20130811-S083000,20130811-S090000,20130811-S093000,20130811-S100000,20130811-S103000,20130811-S110000,20130811-S113000,20130811-S120000,20130811-S123000,20130811-S130000,20130811-S133000,20130811-S140000,20130811-S150000,20130811-S153000,20130811-S160000,20130811-S163000,20130811-S170000,20130811-S173000,20130811-S180000,20130811-S183000,20130811-S190000,20130811-S193000,20130811-S200000,20130811-S203000,20130811-S210000,20130811-S213000,20130811-S220000,20130811-S223000,20130811-S230000,20130811-S233000
PH175301000,0.0,0.006666666666666666,0.0,0.0,0.04,0.16,0.3933333333333333,0.4066666666666666,0.4,0.4666666666666667,0.48666666666666664,0.26,0.2,0.38,0.4333333333333333,0.48,0.38,0.5599999999999999,0.7333333333333333,0.7333333333333333,0.4066666666666666,0.21333333333333332,0.04,0.013333333333333332,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.5066666666666666,1.1400000000000001,6.433333333333333,5.806666666666667,0.2533333333333333,0.14666666666666667,0.12666666666666665,0.08,0.09333333333333334,0.04,0.07333333333333333,0.08,0.02,0.42000000000000004,2.5,1.8866666666666667,1.3466666666666667,1.0266666666666668,0.52,0.3933333333333333,0.006666666666666666,0.026666666666666665,0.06666666666666667,0.10666666666666666,0.10666666666666666,0.15333333333333335,0.5266666666666666,0.6599999999999999,0.9866666666666667,0.96,0.9133333333333333,0.76,0.5933333333333334,0.4333333333333333,0.33333333333333337,0.33333333333333337,0.29333333333333333,0.3,0.3066666666666667,0.17333333333333334,0.11333333333333333,0.13999999999999999,0.22000000000000003,0.22000000000000003,0.006666666666666666,0.006666666666666666,0.02,0.026666666666666665,0.0,0.0,0.0,0.0,0.006666666666666666,0.006666666666666666,0.013333333333333332,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333333,0.07333333333333333,0.0,0.0,0.0,0.0,0.05333333333333333,0.06666666666666667,0.13333333333333333,0.21333333333333332,1.1400000000000001,1.16,1.44,0.8933333333333333,0.74,0.49333333333333335,0.26666666666666666,0.04,0.08,0.08666666666666667,0.0,0.0,0.0,0.0,0.09333333333333334,0.10666666666666666,0.2533333333333333,0.1,0.013333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.13999999999999999,0.31333333333333335,0.06,0.12666666666666665,0.12666666666666665,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.33333333333333337,0.5933333333333334,0.8733333333333333,1.4066666666666667,1.6,1.1933333333333334,1.3666666666666667,0.9533333333333334,0.64,0.06666666666666667,0.07333333333333333,0.44000000000000006,0.9933333333333334,1.6466666666666665,1.8333333333333333,2.1066666666666665,2.1933333333333334,1.8333333333333333,0.8666666666666666,0.6066666666666667,0.42666666666666664,0.5,0.16666666666666669,0.12,0.16666666666666669,0.4133333333333334,0.4533333333333333,0.5933333333333334,0.9466666666666667,0.9199999999999999
PH175101000,0.11428571428571428,0.0642857142857143,0.04285714285714286,0.0,0.014285714285714285,0.25,0.14285714285714285,0.05,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.22857142857142856,0.27142857142857146,0.43571428571428567,0.1285714285714286,0.04285714285714286,0.014285714285714285,0.0,0.0,0.007142857142857143,0.02857142857142857,0.0642857142857143,0.09285714285714286,0.13571428571428573,0.05714285714285714,0.2928571428571428,0.36428571428571427,0.36428571428571427,0.8928571428571429,0.7,0.45714285714285713,0.08571428571428572,0.1285714285714286,0.35714285714285715,0.45,0.11428571428571428,0.12142857142857141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.02142857142857143,1.1142857142857143,1.4857142857142858,0.24285714285714283,0.2,0.18571428571428572,0.22142857142857145,0.24285714285714283,0.22857142857142856,0.6,0.32857142857142857,0.10714285714285714,0.10714285714285714,0.04285714285714286,0.05714285714285714,0.09285714285714286,0.09285714285714286,0.07857142857142857,0.07142857142857142,0.03571428571428571,0.02142857142857143,0.0642857142857143,0.05,0.03571428571428571,0.03571428571428571,0.02857142857142857,0.03571428571428571,0.03571428571428571,0.05714285714285714,0.07857142857142857,0.05,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.11428571428571428,1.0285714285714287,1.6642857142857141,1.9285714285714284,2.2214285714285715,2.5142857142857142,2.6285714285714286,2.992857142857143,1.7785714285714285,1.1142857142857143,1.1428571428571428,0.8142857142857143,1.1642857142857141,1.2142857142857142,0.9642857142857142,0.9857142857142858,1.4785714285714286,0.8428571428571429,0.25,0.22142857142857145,0.1285714285714286,0.07857142857142857,0.03571428571428571,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.13571428571428573,0.37857142857142856,0.8571428571428571,1.3785714285714286,2.335714285714286,2.414285714285714,0.6428571428571429,0.36428571428571427,0.2857142857142857,0.0642857142857143,0.014285714285714285,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.02857142857142857,0.03571428571428571,0.20714285714285716,0.37857142857142856,0.48571428571428565,0.75,0.7571428571428571,0.5428571428571429,0.2928571428571428,0.17857142857142858,0.07857142857142857,0.2928571428571428,0.45714285714285713,0.2357142857142857,0.25,0.7142857142857143,0.42142857142857143,0.14285714285714285,0.07142857142857142,0.07857142857142857
PH030801000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.375,0.65,0.175,0.05,0.125,0.175,0.25,0.1,0.0,0.0,0.0,0.0,0.05,0.075,0.875,0.75,0.675,0.55,0.7,0.875,0.775,0.925,0.85,0.475,0.325,0.0,0.1,0.275,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,2.325,3.65,2.75,1.975,1.825,1.05,0.6,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.25,2.125,1.8,1.7,1.4,1.65,1.725,1.95,2.625,2.95,3.8,4.475,4.225,3.925,3.975,2.45,1.875,2.35,3.05,4.8,4.825,4.425,3.975,2.6,1.2,0.875,0.55,2.6,4.5,4.95,4.025,6.1,6.825,9.075
PH021501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,1.225,2.075,1.225,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1,0.025,0.05,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.05,0.1,0.125,1.225,0.45,0.85,1.8,11.35,7.725,5.15,5.625,7.075,7.2,6.475,3.85,1.625,1.475,0.625,0.325,0.0,0.0,5.75,1.3,0.35,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.075,0.925,0.475,0.0,0.0,0.025,0.0
PH083701000,1.2125,0.55,0.45,0.375,0.3125,0.15,0.0875,0.0625,0.0,0.0,0.0125,0.0375,0.0625,0.0625,0.075,0.05,0.0,0.0,0.0625,0.15,0.45,0.9125,2.1125,2.4625,3.7375,3.8,3.9375,3.0375,2.6625,3.275,5.6,7.4125,10.5875,10.6375,0.8625,1.4,2.0125,2.8625,3.225,3.725,3.2875,2.9125,1.6375,0.4375,0.2625,0.1375,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,0.7625,0.025,0.1125,0.1875,0.1625,0.075,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.125,0.1375,0.0,0.0,0.0,0.4,0.625,0.775,0.3125,0.3625,0.35,0.5,0.5125,0.4625,0.3375,0.4,0.3875,0.25,0.0875,0.0375,0.0,0.0,0.0375,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6125,0.775,1.375,1.55,2.8375,1.8375,4.15,2.85,0.3,0.05,0.125,0.0,0.0,0.025,0.0125,0.0,0.0125,0.0,0.0,0.025,0.025,0.0,0.0,0.075,0.0625,0.0,0.0,0.0,0.0,0.0,0.0375,0.0
PH012801000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.05,0.08333333333333334,0.15,0.16666666666666669,0.11666666666666667,0.05,0.05,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.0833333333333335,3.3833333333333337,4.3,2.216666666666667,1.1166666666666667,0.8333333333333334,0.85,0.8333333333333334,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.05,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.21666666666666665,0.2833333333333333,0.8833333333333334,1.6666666666666667,2.2666666666666666,2.4833333333333334,3.8666666666666663,4.283333333333333,5.666666666666666,5.05,3.8166666666666664,4.033333333333333,3.4333333333333336,2.083333333333333,0.5833333333333333,0.5666666666666667,1.8833333333333333,1.7333333333333332,1.3,0.4333333333333333,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.15,0.08333333333333334,0.4166666666666667,0.2833333333333333,0.25,0.06666666666666667
PH045601000,0.0,0.0,0.0,0.0,0.23333333333333334,0.36666666666666664,0.7,1.2666666666666666,1.5333333333333334,0.8666666666666666,0.6666666666666667,0.0,0.1,0.16666666666666669,0.23333333333333334,0.1,0.0,0.0,0.0,0.1,0.13333333333333333,0.4666666666666667,2.166666666666667,3.6333333333333337,1.9666666666666668,2.033333333333333,1.6,1.1333333333333333,1.1333333333333333,1.1666666666666665,1.2,0.9,0.8666666666666666,0.8666666666666666,0.5,0.26666666666666666,0.5333333333333333,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.1,0.13333333333333333,0.16666666666666669,0.1,0.06666666666666667,0.0,2.2333333333333334,2.966666666666667,5.4,4.633333333333334,2.433333333333333,1.3333333333333335,0.8666666666666666,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.4666666666666666,1.5333333333333334,1.6333333333333333,3.4333333333333336,5.233333333333333,6.266666666666667,8.366666666666667,8.366666666666667,11.1,12.233333333333333,11.333333333333332,7.033333333333333,3.7666666666666666,1.5666666666666667,0.8666666666666666,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.03333333333333333,0.3,1.2666666666666666,2.5,1.6,1.2333333333333334,1.2666666666666666,1.9666666666666668,3.8333333333333335,4.433333333333334,6.1,4.3,3.7,1.9,2.3666666666666667,2.533333333333333,3.0,2.7666666666666666,2.0,2.333333333333333,2.066666666666667,3.166666666666667,4.366666666666666,4.3,4.166666666666666,1.6666666666666667,0.9666666666666666,0.5666666666666667,0.4,0.36666666666666664,0.33333333333333337,0.23333333333333334,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.1,0.03333333333333333,0.0,0.26666666666666666
PH025701000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06999999999999999,0.13,0.32,0.51,0.31,0.24,0.05,0.04,0.06999999999999999,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.29,0.33999999999999997,0.19,0.06999999999999999,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.27999999999999997,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.16999999999999998,0.31,0.85,2.15,0.9800000000000001,1.1400000000000001,1.1199999999999999,0.67,0.42000000000000004,0.25,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.75,0.04,0.05,0.1,0.15,0.8,1.73,1.9300000000000002,1.26,1.29,2.87,5.8100000000000005,6.75,9.45,5.58,4.32,0.45999999999999996,2.06,2.54,3.2399999999999998,2.8,2.43,2.1399999999999997,1.6600000000000001,0.85,0.0,0.12,5.16,4.4799999999999995,5.88,6.029999999999999,5.529999999999999,7.07,7.25,6.49,6.21,8.75,10.93,11.33,14.52,6.88,8.67,10.58,14.41,23.380000000000003,50.260000000000005
PH015501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.966666666666667,3.6666666666666665,6.2,3.9,2.783333333333333,1.65,0.55,0.5666666666666667,1.3666666666666667,1.2166666666666666,2.65,6.9833333333333325,3.0,3.6833333333333336,2.45,2.5,3.2,2.216666666666667,3.4,6.1,9.5,14.233333333333334,18.883333333333333,30.8,30.916666666666668,17.016666666666666,13.116666666666665,0.31666666666666665,0.23333333333333334,0.1,0.06666666666666667,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,4.133333333333334,2.1,1.3666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.05,0.03333333333333333,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.6666666666666667,2.6166666666666667,2.95,9.216666666666667,4.85,4.9,5.733333333333333,6.083333333333334,4.15,1.95,2.25,2.1,1.2,0.6,0.55,0.45,0.0,0.0,0.016666666666666666,0.06666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.11666666666666667,0.16666666666666669,0.2833333333333333,3.166666666666667,4.066666666666666,6.95,6.1,4.283333333333333,4.683333333333334,3.8666666666666663,2.083333333333333,0.0,0.6333333333333333,0.65,3.1,8.383333333333333,18.033333333333335,10.466666666666667,10.55,8.7,6.183333333333334,4.333333333333334,2.35,1.25,0.4333333333333333,0.9833333333333334,1.5166666666666666,0.05,1.35,1.8666666666666667,2.05,2.6333333333333333
PH041001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.45,0.8,0.6,0.55,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.15,0.2,0.1,0.0,0.0,0.55,0.1,0.15,0.35,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.55,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35,0.15,3.9,10.7,3.9,1.05,1.0,3.55,4.25,1.25,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.2,1.3,1.7,2.7,1.8,1.55,0.65,0.4,0.25,0.0,0.1,0.4,0.2,0.3,0.4,0.6,0.65,0.5,0.9,1.5,2.1,3.45,3.45,2.45,1.35,1.05,0.8,0.5,0.25,7.15,13.5,3.7,5.65,5.7,5.75,5.8
