ADM3_PCODE,20131105-S000000,20131105-S003000,20131105-S010000,20131105-S013000,20131105-S020000,20131105-S023000,20131105-S030000,20131105-S033000,20131105-S040000,20131105-S043000,20131105-S050000,20131105-S053000,20131105-S060000,20131105-S063000,20131105-S070000,20131105-S073000,20131105-S080000,20131105-S083000,20131105-S090000,20131105-S093000,20131105-S100000,20131105-S103000,20131105-S110000,20131105-S113000,20131105-S120000,20131105-S123000,20131105-S130000,20131105-S133000,20131105-S140000,20131105-S143000,20131105-S150000,20131105-S153000,20131105-S160000,20131105-S163000,20131105-S170000,20131105-S173000,20131105-S180000,20131105-S183000,20131105-S190000,20131105-S193000,20131105-S200000,20131105-S203000,20131105-S210000,20131105-S213000,20131105-S220000,20131105-S223000,20131105-S230000,20131105-S233000,20131106-S000000,20131106-S003000,20131106-S010000,20131106-S013000,20131106-S020000,20131106-S023000,20131106-S030000,20131106-S033000,20131106-S040000,20131106-S043000,20131106-S050000,20131106-S053000,20131106-S060000,20131106-S063000,20131106-S070000,20131106-S073000,20131106-S080000,20131106-S083000,20131106-S090000,20131106-S093000,20131106-S100000,20131106-S103000,20131106-S110000,20131106-S113000,20131106-S120000,20131106-S123000,20131106-S130000,20131106-S133000,20131106-S140000,20131106-S143000,20131106-S150000,20131106-S153000,20131106-S160000,20131106-S163000,20131106-S170000,20131106-S173000,20131106-S180000,20131106-S183000,20131106-S190000,20131106-S193000,20131106-S200000,20131106-S203000,20131106-S210000,20131106-S213000,20131106-S220000,20131106-S223000,20131106-S230000,20131106-S233000,20131107-S000000,20131107-S003000,20131107-S010000,20131107-S013000,20131107-S020000,20131107-S023000,20131107-S030000,20131107-S033000,20131107-S040000,20131107-S043000,20131107-S050000,20131107-S053000,20131107-S060000,20131107-S063000,20131107-S070000,20131107-S073000,20131107-S080000,20131107-S083000,20131107-S090000,20131107-S093000,20131107-S100000,20131107-S103000,20131107-S110000,20131107-S113000,20131107-S120000,20131107-S123000,20131107-S130000,20131107-S133000,20131107-S140000,20131107-S143000,20131107-S150000,20131107-S153000,20131107-S160000,20131107-S163000,20131107-S170000,20131107-S173000,20131107-S180000,20131107-S183000,20131107-S190000,20131107-S193000,20131107-S200000,20131107-S203000,20131107-S210000,20131107-S213000,20131107-S220000,20131107-S223000,20131107-S230000,20131107-S233000,20131108-S000000,20131108-S003000,20131108-S010000,20131108-S013000,20131108-S020000,20131108-S023000,20131108-S030000,20131108-S033000,20131108-S040000,20131108-S043000,20131108-S050000,20131108-S053000,20131108-S060000,20131108-S063000,20131108-S070000,20131108-S073000,20131108-S080000,20131108-S083000,20131108-S090000,20131108-S093000,20131108-S100000,20131108-S103000,20131108-S110000,20131108-S113000,20131108-S120000,20131108-S123000,20131108-S130000,20131108-S133000,20131108-S140000,20131108-S143000,20131108-S150000,20131108-S153000,20131108-S160000,20131108-S163000,20131108-S170000,20131108-S173000,20131108-S180000,20131108-S183000,20131108-S190000,20131108-S193000,20131108-S200000,20131108-S203000,20131108-S210000,20131108-S213000,20131108-S220000,20131108-S223000,20131108-S230000,20131108-S233000
PH175301000,3.693333333333333,3.1533333333333333,2.566666666666667,1.3800000000000001,1.1133333333333333,0.5133333333333334,0.24,0.12,0.08666666666666667,0.7866666666666666,0.08666666666666667,0.1,0.13999999999999999,0.2533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.013333333333333332,0.006666666666666666,0.0,0.0,0.02,0.02,0.07333333333333333,0.08666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333333333333333,0.14666666666666667,0.11333333333333333,0.0,0.06666666666666667,0.07333333333333333,0.013333333333333332,0.013333333333333332,0.006666666666666666,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.06666666666666667,0.02,0.0,0.08666666666666667,0.07333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.0,0.02,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.413333333333333,1.2533333333333334,0.38666666666666666,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15333333333333335,0.8133333333333332,1.6933333333333334,1.46,0.9666666666666666,0.5333333333333333,0.22666666666666666,0.006666666666666666,0.18666666666666668,0.24,0.13333333333333333,0.3933333333333333,0.42000000000000004,4.466666666666667,2.7133333333333334,2.2,5.779999999999999,5.346666666666667,7.773333333333333,9.1,6.993333333333334,1.3333333333333335,1.86,5.466666666666667,3.38,1.5333333333333334,1.4066666666666667,2.833333333333333,6.04,5.5200000000000005,10.7,10.793333333333333,12.08,10.6,7.306666666666667,6.393333333333333,5.273333333333333,6.859999999999999,7.220000000000001,7.066666666666667,7.806666666666667,7.433333333333333,5.453333333333333,5.5600000000000005,4.5200000000000005,3.8333333333333335,8.559999999999999,8.379999999999999,7.886666666666666,6.126666666666667,4.12,5.3133333333333335,3.953333333333333,5.5600000000000005,10.72
PH175101000,0.5214285714285715,0.04285714285714286,0.10714285714285714,0.0,0.0,0.03571428571428571,0.0642857142857143,0.014285714285714285,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285714285714286,0.0,0.007142857142857143,0.02857142857142857,0.0642857142857143,0.09285714285714286,0.1,0.12142857142857141,0.24285714285714283,0.17142857142857143,0.20714285714285716,0.18571428571428572,0.3142857142857143,0.4714285714285714,0.15714285714285714,0.13571428571428573,0.04285714285714286,0.37142857142857144,0.9785714285714286,1.7285714285714284,1.592857142857143,0.6714285714285715,0.6714285714285715,0.33571428571428574,0.2928571428571428,0.33571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.07142857142857142,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09285714285714286,0.08571428571428572,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642857142857143,0.2785714285714286,0.34285714285714286,1.3714285714285714,2.15,2.4571428571428573,2.35,1.4357142857142857,1.4357142857142857,0.20714285714285716,0.19285714285714287,0.07142857142857142,0.17857142857142858,0.35714285714285715,0.05714285714285714,0.05714285714285714,0.0,0.07142857142857142,0.22857142857142856,0.39285714285714285,0.25,0.40714285714285714,0.0,0.0,0.0,0.014285714285714285,0.11428571428571428,0.3,0.7,1.7928571428571427,1.4928571428571429,1.7142857142857142,1.3571428571428572,0.6214285714285714,0.42142857142857143,1.6857142857142857,4.371428571428572,8.4,4.9714285714285715,5.214285714285714,3.7714285714285714,1.6071428571428572,2.3428571428571425,2.6285714285714286,8.97857142857143,8.05,10.528571428571428,5.485714285714286,4.457142857142857,2.25,0.9428571428571428,4.828571428571428,6.0,4.964285714285714,4.992857142857143,18.75,18.95,8.264285714285714,6.064285714285715,5.292857142857143,7.542857142857143,8.085714285714285,6.15,4.864285714285715,5.178571428571429,4.95,0.20714285714285716,0.6714285714285715,0.7571428571428571,0.32857142857142857,13.75,3.9214285714285717,5.571428571428571,4.9714285714285715,4.328571428571428,3.9857142857142853,3.3285714285714283,2.5214285714285714,1.8071428571428574
PH030801000,0.225,0.0,0.175,0.8,1.05,1.55,0.85,0.85,0.55,0.675,0.75,0.95,0.7,1.15,1.325,0.6,0.475,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.825,0.225,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.55,0.875,2.375,3.975,0.325,0.0,0.875,2.1,1.6,1.475,1.05,2.575,2.825,3.8,14.0,10.25,8.4,6.7,5.95,2.1,0.925,0.925,0.85,0.675,0.525,0.4,0.125,0.175,0.275,0.3,0.0,0.0,0.0,0.0,0.025,0.025,0.05,0.9,1.75,1.55,1.25,1.625,1.475
PH021501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.575,1.525,0.0,0.0,0.075,0.05,0.0,2.5,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,1.125,0.0,0.0,0.0,0.0,0.175,0.25,1.0,1.875,13.15,1.025,1.05,1.675,0.825,0.7,0.0,0.0,0.0,0.0,0.725,1.475,2.2,3.375,18.2,13.225
PH083701000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.95,1.7125,2.6625,1.2,0.325,0.0,0.35,0.625,0.225,0.4,0.35,0.2375,0.1125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,3.675,2.9,0.275,0.0125,0.0,0.0,0.0875,0.5625,1.0125,2.2,2.2875,1.4,0.3125,0.45,0.375,0.7875,1.1375,1.1375,0.3,0.95,1.825,1.175,1.3875,0.8875,0.3375,0.175,0.3,3.45,4.8375,7.9375,7.7125,6.1125,2.525,3.3375,2.8,2.6875,1.7625,4.0125,0.7,1.9,2.5375,22.4625,18.925,10.975,3.5375,4.3875,0.575,0.65,2.2375,22.625,7.0125,2.7875,1.7375,4.575,4.375,4.3,6.8,9.5625,28.6875,37.2625,48.8375,19.7,33.35,19.1875,10.1625,5.9375,4.2125,3.55,2.775,2.05,2.75,2.4125,1.15,0.95,0.025,0.0625,0.05,0.0875,0.1625,0.225,0.1625,0.2,0.1875,0.425,0.35,0.05,0.025,0.0,0.0,0.0,0.0375,0.0,0.0125,0.0125,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0
PH012801000,1.0833333333333335,0.6833333333333333,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,1.15,1.2666666666666666,1.8666666666666667,3.0,0.7833333333333333,0.8166666666666667,0.0,0.9333333333333333,1.1,1.85,1.1833333333333333,1.0833333333333335,0.6333333333333333,0.9666666666666666,1.3,3.3666666666666663,5.45,7.116666666666667,11.433333333333334
PH045601000,0.7666666666666667,0.5,0.0,0.0,0.6333333333333333,0.5666666666666667,1.4,1.6,2.533333333333333,5.1,5.333333333333334,3.5,2.033333333333333,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,2.7666666666666666,5.233333333333333,5.5,4.633333333333334,20.566666666666666,46.43333333333333,33.266666666666666,11.3,10.033333333333333,6.233333333333333,4.133333333333334,2.7,2.3,3.9666666666666663,3.8333333333333335,3.7666666666666666,3.5666666666666664,1.9333333333333331,1.4,0.5,0.5666666666666667,0.06666666666666667,0.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.33333333333333337,0.03333333333333333,0.0,0.8666666666666666,0.4333333333333333,0.1,0.4333333333333333,0.13333333333333333,0.9333333333333333,6.133333333333334,3.2333333333333334,0.0,1.2666666666666666,4.666666666666666,11.0,28.06666666666667,1.8,1.3333333333333335,1.0333333333333334,2.566666666666667,4.533333333333333,19.166666666666664,21.966666666666665,33.63333333333333,15.666666666666666,9.533333333333333,2.7333333333333334,0.8333333333333334,0.7,0.6,0.36666666666666664,0.5,0.5,0.0,0.4666666666666667,0.2,0.23333333333333334,0.16666666666666669,0.13333333333333333,0.16666666666666669,0.2,0.33333333333333337,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PH025701000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.5,4.0600000000000005,8.0,6.859999999999999,2.93,2.25,0.0,1.28,0.8400000000000001,0.47000000000000003,0.49000000000000005,0.76,0.0,0.48,0.25,0.25,0.15,0.11000000000000001,0.09,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.5700000000000001,1.5,7.75,1.33,0.22999999999999998,1.6300000000000001,3.38,1.8699999999999999,0.0,15.49,9.09,4.29,1.05,0.54,0.0,0.0,0.0,1.03,3.6700000000000004,8.01,4.11,5.89,3.47,1.6600000000000001,2.0300000000000002,5.83,6.37,3.7399999999999998,6.32,3.75,3.8200000000000003,4.8,4.3,4.220000000000001,3.81,6.43,6.909999999999999,8.59,8.16,7.7299999999999995,7.029999999999999,7.68,5.11,3.7700000000000005
PH015501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.05,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.0,0.03333333333333333,0.016666666666666666,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666,0.03333333333333333,0.0,0.0,0.15,0.31666666666666665,1.3333333333333335,1.65,1.85,1.4666666666666666,1.7,1.45,2.583333333333333,1.5333333333333334,3.3333333333333335,1.95,1.5666666666666667,1.55,3.7333333333333334,3.35,3.2666666666666666,2.9833333333333334,2.0,1.8333333333333333,1.2833333333333334,1.15,0.9833333333333334,0.8666666666666666,0.5833333333333333,0.45,0.3
PH041001000,0.0,4.85,2.6,2.85,0.75,0.8,0.25,0.0,0.05,0.0,0.0,0.6,0.6,1.2,1.7,0.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.55,0.45,1.15,1.55,1.5,1.05,0.0,0.0,0.0,0.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.4,0.0,2.9,10.8,9.85,4.35,1.4,2.8,0.0,3.65,4.35,7.2,9.2,9.55,9.75,50.75,3.55,0.65,0.55,0.7,0.7,0.3,0.2,0.7,1.7,1.6,0.8,0.7,0.15,0.1,0.0,0.0,0.6,0.7,1.15,1.8,3.65,3.95,4.25,4.5,4.0,2.55,1.3,0.2
